City Name,State,lat,lng
Marshallville,Georgia,32.4564,-83.9407
Comer,Georgia,34.0625,-83.1263
Buena Vista,Georgia,32.3188,-84.5177
Camilla,Georgia,31.2337,-84.2088
Forsyth,Georgia,33.0352,-83.939
Mt. Vernon,Georgia,32.1785145,-82.5945783
Byron,Georgia,32.6476,-83.7539
Patterson,Georgia,31.3853,-82.1373
Eatonton,Georgia,33.3258,-83.3886
Eatonton,Georgia,33.3258,-83.3886
Eatonton,Georgia,33.3258,-83.3886
Rabun Gap,Georgia,34.9572143,-83.3864536
Shellman,Georgia,31.7571,-84.6159
Coyners,Georgia,,
Spartanburg,Georgia,,
Cincinnati,Georgia,,
Alpharetta,Georgia,34.0704,-84.2738
Americus,Georgia,32.0736,-84.2248
Americus,Georgia,32.0736,-84.2248
Americus,Georgia,32.0736,-84.2248
Americus,Georgia,32.0736,-84.2248
Americus,Georgia,32.0736,-84.2248
Reidsville,Georgia,32.0871,-82.1244
Meigs,Georgia,31.0714,-84.0922
Vernon,Georgia,33.0601231,-85.1579974
Thomasville,Georgia,30.8394,-83.9782
Savannah,Georgia,32.0286,-81.1821
Midway,Georgia,31.8003,-81.419
Vidalia,Georgia,32.2125,-82.4019
Brooks,Georgia,33.2925,-84.4588
Ashburn,Georgia,31.7096,-83.6528
Jeffersonville,Georgia,32.6863,-83.3433
Manor,Georgia,31.1044,-82.5665
Waycross,Georgia,31.2108,-82.3579
Waycross,Georgia,31.2108,-82.3579
Harrison,Georgia,32.8263,-82.7258
Jesup,Georgia,31.5992,-81.8895
Mangilao,Guam,13.4439915,144.8050528119469
Honolulu,Hawaii,21.3294,-157.846
Waukon,Iowa,43.2686,-91.4785
Postville,Iowa,43.0842,-91.5676
Centerville,Iowa,40.7292,-92.8716
Exira,Iowa,41.5919,-94.8811
Kimballton,Iowa,41.6272,-95.0747
Van Horne,Iowa,42.0083,-92.0897
Walford,Iowa,41.8799,-91.8306
Belle Plaine,Iowa,41.8954,-92.2751
Waterloo,Iowa,42.4918,-92.3522
Laporte City,Iowa,42.3213366,-92.2034918
Janesville,Iowa,42.6462,-92.4626
Independence,Iowa,42.4621,-91.9027
Marathon,Iowa,42.8602,-94.9829
Newell,Iowa,42.6097,-95.004
Waterloo,Iowa,42.4918,-92.3522
New Hartford,Iowa,42.5682,-92.6214
Parkersburg,Iowa,42.5739,-92.7785
Somers,Iowa,42.3788,-94.431
Fort Dodge,Iowa,42.5098,-94.1751
Massena,Iowa,41.2506,-94.7698
West Liberty,Iowa,41.5727,-91.2623
Mechanicsville,Iowa,41.9056,-91.2536
Durant,Iowa,41.6011,-90.9138
West Branch,Iowa,41.6661,-91.3441
Mason City,Iowa,43.1487,-93.1997
Clear Lake,Iowa,43.1347,-93.374
Swaledale,Iowa,42.9765,-93.3155
Belmond,Iowa,42.8464,-93.6084
Aurelia,Iowa,42.7131,-95.4368
Storm Lake,Iowa,42.6431,-95.196
Nashua,Iowa,42.9503,-92.5417
New Hampton,Iowa,43.0563,-92.3153
St. Olaf,Iowa,42.9268,-91.3877
Clayton,Iowa,42.9022,-91.1493
Elkader,Iowa,42.8574,-91.4028
Waukon,Iowa,43.2686,-91.4785
Monona,Iowa,43.0504,-91.391
Lowden,Iowa,41.8589,-90.923
Camanche,Iowa,41.7923,-90.277
Center Junction,Iowa,42.1142,-91.0904
Adel,Iowa,41.6101,-94.0124
Adel,Iowa,41.6101,-94.0124
Redfield,Iowa,41.5905,-94.1963
Ankeny,Iowa,41.7288,-93.6031
Woodward,Iowa,41.8528,-93.9207
Bouton,Iowa,41.8512,-94.0107
Oelwein,Iowa,42.6715,-91.9131
Earlville,Iowa,42.4827,-91.2702
Ryan,Iowa,42.3524,-91.4849
Peosta,Iowa,42.4477,-90.8448
Dubuque,Iowa,42.5002,-90.707
Dubuque,Iowa,42.5002,-90.707
Dubuque,Iowa,42.5002,-90.707
Dubuque,Iowa,42.5002,-90.707
Dubuque,Iowa,42.5002,-90.707
Dubuque,Iowa,42.5002,-90.707
Peosta,Iowa,42.4477,-90.8448
Worthington,Iowa,42.398,-91.1207
Whittemore,Iowa,43.0635,-94.4253
Clermont,Iowa,42.9999,-91.6523
Hawkeye,Iowa,42.9378,-91.9504
Maynard,Iowa,42.7738,-91.8774
Hamburg,Iowa,40.6063,-95.6546
Churdan,Iowa,42.1542,-94.4781
Scranton,Iowa,42.0192,-94.5492
Panora,Iowa,41.6911,-94.3639
Yale,Iowa,41.7751,-94.3578
Ellsworth,Iowa,42.3102,-93.5819
Stanhope,Iowa,42.2889,-93.796
Stratford,Iowa,42.2696,-93.9274
Webster City,Iowa,42.4622,-93.8168
Britt,Iowa,43.0986,-93.803
Corwith,Iowa,42.9889,-93.9582
Garner,Iowa,43.1,-93.6031
Goodell,Iowa,42.9238,-93.6141
Kanawha,Iowa,42.9342,-93.7932
Woden,Iowa,43.2308,-93.9114
Alden,Iowa,42.5115,-93.3805
Hubbard,Iowa,42.3058,-93.3022
Missouri Valley,Iowa,41.5592,-95.9028
Little Sioux,Iowa,41.8082,-96.0272
Chester,Iowa,43.4916,-92.364
Bode,Iowa,42.868,-94.2863
Livermore,Iowa,42.8681,-94.1841
Battle Creek,Iowa,42.317,-95.6
Oxford,Iowa,41.7228,-91.7911
Marengo,Iowa,41.7961,-92.0675
Monmouth,Iowa,42.0751,-90.8822
Baxter,Iowa,41.8252,-93.1525
Iowa City,Iowa,41.6559,-91.5303
Tipton,Iowa,41.7701,-91.1283
Solon,Iowa,41.8055,-91.4961
Solon,Iowa,41.8055,-91.4961
Oxford,Iowa,41.7228,-91.7911
Iowa City,Iowa,41.6559,-91.5303
Iowa City,Iowa,41.6559,-91.5303
Tipton,Iowa,41.7701,-91.1283
Oxford,Iowa,41.7228,-91.7911
Tiffin,Iowa,41.7064,-91.6583
Iowa City,Iowa,41.6559,-91.5303
Tiffin,Iowa,41.7064,-91.6583
North Liberty,Iowa,41.7438,-91.6112
Tipton,Iowa,41.7701,-91.1283
Oxford,Iowa,41.7228,-91.7911
Walford,Iowa,41.8799,-91.8306
Solon,Iowa,41.8055,-91.4961
Tipton,Iowa,41.7701,-91.1283
Solon,Iowa,41.8055,-91.4961
Oxford,Iowa,41.7228,-91.7911
Tiffin,Iowa,41.7064,-91.6583
Anamosa,Iowa,42.1091,-91.2758
Wyoming,Iowa,42.0595,-91.0052
Monticello,Iowa,42.2298,-91.1861
Monticello,Iowa,42.2298,-91.1861
Morley,Iowa,42.0061,-91.2459
Wyoming,Iowa,42.0595,-91.0052
Sigourney,Iowa,41.334,-92.2044
Humboldt,Iowa,42.7229,-94.2241
Lakota,Iowa,43.3786,-94.0963
Whittemore,Iowa,43.0635,-94.4253
Lu Verne,Iowa,42.9095,-94.0836
Donnellson,Iowa,40.6453,-91.5641
Alburnett,Iowa,42.1488,-91.6205
Cedar Rapids,Iowa,41.9662,-91.6783
Central City,Iowa,42.2023,-91.5247
Troy Mills,Iowa,42.2901136,-91.6824915
Ely,Iowa,41.8762,-91.5856
Mount Vernon,Iowa,41.9232,-91.4243
Hiawatha,Iowa,42.0547,-91.6911
Cedar Rapids,Iowa,41.9662,-91.6783
Wapello,Iowa,41.1773,-91.1881
Muscatine,Iowa,41.4195,-91.068
Rock Rapids,Iowa,43.4273,-96.1662
Doon,Iowa,43.279,-96.2329
Rock Rapids,Iowa,43.4273,-96.1662
Pacific Junction,Iowa,41.018,-95.7994
Waterloo,Iowa,42.4918,-92.3522
Glenwood Ia,Iowa,41.0469437,-95.7425055
Castana,Iowa,42.0734,-95.9104
Red Oak,Iowa,41.014,-95.225
Leclaire,Iowa,41.5986442,-90.3434618
Los Angeles,Iowa,,
Muscatine,Iowa,41.4195,-91.068
Tipton,Iowa,41.7701,-91.1283
Muscatine,Iowa,41.4195,-91.068
Muscatine,Iowa,41.4195,-91.068
West Liberty,Iowa,41.5727,-91.2623
Paullina,Iowa,42.9798,-95.6835
Sutherland,Iowa,42.9729,-95.4952
Ocheyedan,Iowa,43.4182,-95.5366
Essex,Iowa,40.8327,-95.3038
Shambaugh,Iowa,40.6575,-95.0352
Graettinger,Iowa,43.237,-94.7504
Mallard,Iowa,42.9394,-94.6834
Kingsley,Iowa,42.5864,-95.9679
Merrill,Iowa,42.7206,-96.2519
Remsen,Iowa,42.8159,-95.9727
Newell,Iowa,42.6097,-95.004
Whittemore,Iowa,43.0635,-94.4253
Palmer,Iowa,42.6301,-94.5985
Whittemore,Iowa,43.0635,-94.4253
Ankeny,Iowa,41.7288,-93.6031
Ankeny,Iowa,41.7288,-93.6031
Ankeny,Iowa,41.7288,-93.6031
Polk City,Iowa,41.7779,-93.7134
Sheldahl,Iowa,41.8646,-93.6967
Walnut,Iowa,41.4894,-95.2197
Auburn,Iowa,42.2496,-94.8777
Eldridge,Iowa,41.639,-90.5809
Blue Grass,Iowa,41.5102,-90.7669
Blue Grass,Iowa,41.5102,-90.7669
Muscatine,Iowa,41.4195,-91.068
Muscatine,Iowa,41.4195,-91.068
Davenport,Iowa,41.5565,-90.6053
Le Claire,Iowa,41.5963,-90.3686
Eldridge,Iowa,41.639,-90.5809
Davenport,Iowa,41.5565,-90.6053
Calamus,Iowa,41.8264,-90.7597
Walcott,Iowa,41.5989,-90.7744
Avoca,Iowa,41.4828,-95.3373
Earling,Iowa,41.7763,-95.419
Boyden,Iowa,43.1892,-96.0032
Orange City,Iowa,43.0023,-96.0566
State Center,Iowa,42.0148,-93.1653
Gilbert,Iowa,42.1062,-93.6461
Story City,Iowa,42.1866,-93.5863
Zearing,Iowa,42.1589,-93.2972
Toledo,Iowa,41.9902,-92.5803
Ainsworth,Iowa,41.2901,-91.5545
Washington,Iowa,41.2981,-91.6928
Kalona,Iowa,41.4874,-91.7018
Kalona,Iowa,41.4874,-91.7018
Kalona,Iowa,41.4874,-91.7018
Kalona,Iowa,41.4874,-91.7018
Riverside,Iowa,41.4893,-91.5567
Muscatine,Iowa,41.4195,-91.068
Fort Dodge,Iowa,42.5098,-94.1751
Fort Dodge,Iowa,42.5098,-94.1751
Fort Dodge,Iowa,42.5098,-94.1751
Fort Dodge,Iowa,42.5098,-94.1751
Fort Dodge,Iowa,42.5098,-94.1751
Fort Dodge,Iowa,42.5098,-94.1751
Vincent,Iowa,42.5917,-94.0198
Manly,Iowa,43.2883,-93.2008
Thompson,Iowa,43.37,-93.7747
Calmar,Iowa,43.1811,-91.8679
Jackson Junction,Iowa,43.1014,-92.0462
Salix,Iowa,42.3158,-96.3035
Sioux City,Iowa,42.4959,-96.3901
Hanlontown,Iowa,43.2809,-93.3789
Kensett,Iowa,43.3534,-93.2108
Goldfield,Iowa,42.7356,-93.9179
Rowan,Iowa,42.7399,-93.5503
St Maries,Idaho,47.3143542,-116.562667
St Maries,Idaho,47.3143542,-116.562667
St Maries,Idaho,47.3143542,-116.562667
Fernwood,Idaho,47.1151,-116.3864
St Maries,Idaho,47.3143542,-116.562667
Sandpoint,Idaho,48.2822,-116.5614
Sagle,Idaho,48.203207,-116.5655947
Hope,Idaho,48.2542,-116.3064
Sandpoint,Idaho,48.2822,-116.5614
Sandpoint,Idaho,48.2822,-116.5614
Sandpoint,Idaho,48.2822,-116.5614
Priest River,Idaho,48.1782,-116.8838
Sagle,Idaho,48.203207,-116.5655947
Priest River,Idaho,48.1782,-116.8838
Hayden,Idaho,47.768,-116.804
Bonners Ferry,Idaho,48.6928,-116.3184
Bonners Ferry,Idaho,48.6928,-116.3184
Bonners Ferry,Idaho,48.6928,-116.3184
Athol,Idaho,47.9469,-116.7079
Coeur D'Alene,Idaho,47.704,-116.7936
Kellogg,Idaho,47.5371,-116.142
Worley,Idaho,47.4007,-116.9193
Coeur D Alene,Idaho,47.6742994,-116.7811531
Athol,Idaho,47.9469,-116.7079
Plummer,Idaho,47.3301,-116.8849
Hayden,Idaho,47.768,-116.804
Athol,Idaho,47.9469,-116.7079
Spirit Lake,Idaho,47.9658,-116.8699
Post Falls,Idaho,47.7213,-116.9384
Rathdrum,Idaho,47.7948,-116.8944
Coeur D'Alene,Idaho,47.704,-116.7936
Post Falls,Idaho,47.7213,-116.9384
Rathdrum,Idaho,47.7948,-116.8944
Cataldo,Idaho,47.5488066,-116.3296149
Port Orchard,Idaho,,
Rathdrum,Idaho,47.7948,-116.8944
Coeur D'Alene,Idaho,47.704,-116.7936
Rathdrum,Idaho,47.7948,-116.8944
Worley,Idaho,47.4007,-116.9193
Post Falls,Idaho,47.7213,-116.9384
Athol,Idaho,47.9469,-116.7079
Coeur D'Alene,Idaho,47.704,-116.7936
Rathdrum,Idaho,47.7948,-116.8944
Athol,Idaho,47.9469,-116.7079
Coeur D'Alene,Idaho,47.704,-116.7936
Avery,Idaho,47.25076,-115.80635
Murray,Idaho,47.6271499,-115.8584985
Kellogg,Idaho,47.5371,-116.142
Lenore,Idaho,46.5085066,-116.5509813
Pierce,Idaho,46.4931,-115.7995
Orofino,Idaho,46.4866,-116.2572
Clearwater,Idaho,46.7108188,-115.658248
Fenn,Idaho,45.9648552,-116.2598183
Cottonwood,Idaho,46.051,-116.3498
Kamiah,Idaho,46.2269,-116.0283
White Bird,Idaho,45.7621,-116.3008
Bovill,Idaho,46.8585,-116.3935
Genesee,Idaho,46.5516,-116.9284
Harvard,Idaho,46.9173963,-116.7296045
Moscow,Idaho,46.7308,-116.9986
Troy,Idaho,46.738,-116.7731
Potlatch,Idaho,46.9235,-116.8976
Kamiah,Idaho,46.2269,-116.0283
Winchester,Idaho,46.2409,-116.6242
Lewiston,Idaho,46.3934,-116.9933
Lewiston,Idaho,46.3934,-116.9933
Lewiston,Idaho,46.3934,-116.9933
Nampa,Idaho,43.5844,-116.5638
Nampa,Idaho,43.5844,-116.5638
Nampa,Idaho,43.5844,-116.5638
Notus,Idaho,43.7267,-116.7998
Caldwell,Idaho,43.6453,-116.6594
Caldwell,Idaho,43.6453,-116.6594
Marsing,Idaho,43.5466,-116.8094
Middleton,Idaho,43.7113,-116.6157
Notus,Idaho,43.7267,-116.7998
Nampa,Idaho,43.5844,-116.5638
Nampa,Idaho,43.5844,-116.5638
Caldwell,Idaho,43.6453,-116.6594
Caldwell,Idaho,43.6453,-116.6594
Notus,Idaho,43.7267,-116.7998
Los Altos,Idaho,43.5786379801599,-116.34162206648244
Middleton,Idaho,43.7113,-116.6157
Boise,Idaho,43.6005,-116.2308
Caldwell,Idaho,43.6453,-116.6594
Nampa,Idaho,43.5844,-116.5638
Nampa,Idaho,43.5844,-116.5638
Caldwell,Idaho,43.6453,-116.6594
Nampa,Idaho,43.5844,-116.5638
Caldwell,Idaho,43.6453,-116.6594
Nampa,Idaho,43.5844,-116.5638
Caldwell,Idaho,43.6453,-116.6594
Caldwell,Idaho,43.6453,-116.6594
Nampa,Idaho,43.5844,-116.5638
Parma,Idaho,43.7864,-116.9429
Twin Falls,Idaho,42.5645,-114.4613
Emmett,Idaho,43.8693,-116.4916
Emmett,Idaho,43.8693,-116.4916
Emmett,Idaho,43.8693,-116.4916
Payette,Idaho,44.0788,-116.9255
Grand View,Idaho,42.9839,-116.0917
Marsing,Idaho,43.5466,-116.8094
Bruneau,Idaho,42.8766,-115.8001
Fruitland,Idaho,44.0197,-116.922
Fruitland,Idaho,44.0197,-116.922
New Plymouth,Idaho,43.9705,-116.8189
Parma,Idaho,43.7864,-116.9429
Notus,Idaho,43.7267,-116.7998
Payette,Idaho,44.0788,-116.9255
Cambridge,Idaho,44.5719,-116.6778
Cambridge,Idaho,44.5719,-116.6778
Weiser,Idaho,44.2547,-116.9689
Weiser,Idaho,44.2547,-116.9689
Meridian,Idaho,43.6116,-116.3977
Weiser,Idaho,44.2547,-116.9689
Boise,Idaho,43.6005,-116.2308
Boise,Idaho,43.6005,-116.2308
Eagle,Idaho,43.7223,-116.3866
Boise,Idaho,43.6005,-116.2308
Boise,Idaho,43.6005,-116.2308
Kuna,Idaho,43.488,-116.3933
Meridian,Idaho,43.6116,-116.3977
Boise,Idaho,43.6005,-116.2308
Kuna,Idaho,43.488,-116.3933
Boise,Idaho,43.6005,-116.2308
Kuna,Idaho,43.488,-116.3933
Boise,Idaho,43.6005,-116.2308
Boise,Idaho,43.6005,-116.2308
Hailey,Idaho,43.5141,-114.3001
Boise,Idaho,43.6005,-116.2308
Eagle,Idaho,43.7223,-116.3866
Kuna,Idaho,43.488,-116.3933
Boise,Idaho,43.6005,-116.2308
Eagle,Idaho,43.7223,-116.3866
"Boise,",Idaho,43.6166163,-116.200886
Kuna,Idaho,43.488,-116.3933
Boise,Idaho,43.6005,-116.2308
Garden Valley,Idaho,44.083,-115.9612
Idaho City,Idaho,43.8281,-115.8307
Garden Valley,Idaho,44.083,-115.9612
Horseshoe Bend,Idaho,43.9165,-116.1997
Idaho City,Idaho,43.8281,-115.8307
Boise,Idaho,43.6005,-116.2308
Boise,Idaho,43.6005,-116.2308
Boise,Idaho,43.6005,-116.2308
Nampa,Idaho,43.5844,-116.5638
New Plymouth,Idaho,43.9705,-116.8189
Garden Valley,Idaho,44.083,-115.9612
Aurora,Idaho,,
Pocatello,Idaho,42.8724,-112.4647
Atlanta,Idaho,43.8015666,-115.1267474
Mountain Home,Idaho,43.1324,-115.697
Boise,Idaho,43.6005,-116.2308
Mountain Home,Idaho,43.1324,-115.697
King Hill,Idaho,44.5204431,-116.3345874
Provo,Idaho,42.086473444259354,-113.72903892553283
Nampa,Idaho,43.5844,-116.5638
Mountain Home,Idaho,43.1324,-115.697
Mountain Home,Idaho,43.1324,-115.697
Mountain Home Afb,Idaho,43.0496,-115.8655
Mountain Home,Idaho,43.1324,-115.697
Mountain Home,Idaho,43.1324,-115.697
Donnelly,Idaho,44.7351,-116.0788
Mccall,Idaho,44.9076,-116.1124
Mccall,Idaho,44.9076,-116.1124
Yellow Pine,Idaho,44.9623,-115.488
Donnelly,Idaho,44.7351,-116.0788
Jerome,Idaho,42.7179,-114.5159
Gannett,Idaho,43.357,-114.1756
Albion,Idaho,42.4098,-113.5806
Twin Falls,Idaho,42.5645,-114.4613
Burley,Idaho,42.5379,-113.7926
Richland,Idaho,42.885063029596196,-112.4588087584567
Burley,Idaho,42.5379,-113.7926
Heyburn,Idaho,42.5599,-113.7624
Gooding,Idaho,42.9373,-114.7134
Eden,Idaho,42.6053,-114.209
Buhl,Idaho,42.5984,-114.7596
Castleford,Idaho,42.5206,-114.8717
Buhl,Idaho,42.5984,-114.7596
Filer,Idaho,42.5679,-114.6115
Twin Falls,Idaho,42.5645,-114.4613
Castleford,Idaho,42.5206,-114.8717
Murtaugh,Idaho,42.4918,-114.1625
Twin Falls,Idaho,42.5645,-114.4613
Buhl,Idaho,42.5984,-114.7596
Twin Falls,Idaho,42.5645,-114.4613
Pocatello,Idaho,42.8724,-112.4647
Pocatello,Idaho,42.8724,-112.4647
Blackfoot,Idaho,43.194,-112.3454
Shelly,Idaho,43.8264798,-113.7263098
Afton,Idaho,43.641824150000005,-116.20397775249238
Grace,Idaho,42.5756,-111.73
Dayton,Idaho,42.1118,-111.9779
American Falls,Idaho,42.7828,-112.8541
Idaho Falls,Idaho,43.4871,-112.0362
Idaho Falls,Idaho,43.4871,-112.0362
Idaho Falls,Idaho,43.4871,-112.0362
Idaho Falls,Idaho,43.4871,-112.0362
Shelley,Idaho,43.3795,-112.1261
Idaho Falls,Idaho,43.4871,-112.0362
Idaho Falls,Idaho,43.4871,-112.0362
Idaho Falls,Idaho,43.4871,-112.0362
Idaho Falls,Idaho,43.4871,-112.0362
Idaho Falls,Idaho,43.4871,-112.0362
Idaho Falls,Idaho,43.4871,-112.0362
Dubois,Idaho,44.1727,-112.2293
Challis,Idaho,44.5055,-114.2281
Challis,Idaho,44.5055,-114.2281
Mackay,Idaho,43.912,-113.6128
Challis,Idaho,44.5055,-114.2281
Island Park,Idaho,44.5281,-111.3591
Newdale,Idaho,43.8864,-111.6038
Rexburg,Idaho,43.8226,-111.7919
St Anthony,Idaho,43.966301,-111.682185
St Anthony,Idaho,43.966301,-111.682185
Ririe,Idaho,43.6323,-111.7716
Roberts,Idaho,43.7208,-112.1284
Rigby,Idaho,43.6734,-111.9132
Salmon,Idaho,45.1743,-113.8947
Salmon,Idaho,45.1743,-113.8947
Rexburg,Idaho,43.8226,-111.7919
Ammon,Idaho,43.4745,-111.9568
Driggs,Idaho,43.7299,-111.1043
Driggs,Idaho,43.7299,-111.1043
Victor,Idaho,43.6014,-111.1108
Driggs,Idaho,43.7299,-111.1043
Capron,Illinois,42.3986,-88.7394
Ohio,Illinois,41.556,-89.4599
Diamondhead,Illinois,,
Urbana,Illinois,40.1107,-88.1973
Rantoul,Illinois,40.3031,-88.1549
Rantoul,Illinois,40.3031,-88.1549
Aviston,Illinois,38.6162,-89.6087
Richton Park,Illinois,41.4816,-87.7387
Hanover Park,Illinois,41.9818,-88.1446
Shabbona,Illinois,41.7654,-88.8845
Waterman,Illinois,41.7683,-88.7659
Clinton,Illinois,40.1468,-88.9633
Clinton,Illinois,40.1468,-88.9633
Clinton,Illinois,40.1468,-88.9633
Waynesville,Illinois,40.2412,-89.1244
Weldon,Illinois,40.1216,-88.7497
Chicago,Illinois,41.8375,-87.6866
Wheaton,Illinois,41.8561,-88.1085
Brocton,Illinois,39.7154,-87.9336
Chrisman,Illinois,39.8044,-87.6749
Altamont,Illinois,39.0566,-88.7477
Peoria,Illinois,40.752,-89.6154
Ridgway,Illinois,37.7979,-88.2606
Morris,Illinois,41.3749,-88.4304
Nauvoo,Illinois,40.5457,-91.3829
Geneseo,Illinois,41.4509,-90.154
Colona,Illinois,41.4678,-90.3446
Geneseo,Illinois,41.4509,-90.154
Geneseo,Illinois,41.4509,-90.154
Colona,Illinois,41.4678,-90.3446
Geneseo,Illinois,41.4509,-90.154
Ashkum,Illinois,40.8783,-87.9533
Watseka,Illinois,40.7752,-87.7304
Apple River,Illinois,42.5022,-90.0937
Hopkins Park,Illinois,41.069,-87.606
Momence,Illinois,41.164,-87.663
Victoria,Illinois,41.0315,-90.0918
Kankakee,Illinois,41.102,-87.8643
Antioch,Illinois,42.4742,-88.0721
Lake Zurich,Illinois,42.1956,-88.087
Schaumburg,Illinois,42.0308,-88.0838
Peru,Illinois,41.3482,-89.1371
Tonica,Illinois,41.2159,-89.0702
Lawrencville,Illinois,,
Compton,Illinois,41.6942,-89.0858
Dixon,Illinois,41.8439,-89.4794
Steward,Illinois,41.8493,-89.015
West Brooklyn,Illinois,41.693,-89.1473
Dwight,Illinois,41.0983,-88.4249
Atlanta,Illinois,40.2638,-89.2309
Industry,Illinois,40.327,-90.6082
Macomb,Illinois,40.4709,-90.6807
Johnsburg,Illinois,42.383,-88.2476
Volo,Illinois,42.3299,-88.1598
Carlock,Illinois,40.5835,-89.1288
Lexington,Illinois,40.647,-88.7841
Danvers,Illinois,40.53,-89.1751
Leroy,Illinois,42.4551075,-88.7634224305746
Mc Lean,Illinois,41.91818432466786,-87.71841264592169
Bloomington,Illinois,40.4757,-88.9703
Lincoln,Illinois,40.1508,-89.372
Maroa,Illinois,40.0365,-88.9561
Alhambra,Illinois,38.8878,-89.7362
Mason City,Illinois,40.2022,-89.6974
Metropolis,Illinois,37.1565,-88.7082
Milan,Illinois,41.4415,-90.5593
Brimfield,Illinois,40.8379,-89.8827
Peoria,Illinois,40.752,-89.6154
Cisco,Illinois,40.0117,-88.7254
Westville,Illinois,40.0439,-87.6389
Golconda,Illinois,37.3619,-88.487
Eddyville,Illinois,37.5005,-88.5847
Mcnabb,Illinois,41.177,-89.2096
Peru,Illinois,41.3482,-89.1371
Standard,Illinois,41.2558,-89.1818
Silvis,Illinois,41.4976,-90.4101
Swansea,Illinois,38.5507,-89.9858
Harrisburg,Illinois,37.7374,-88.5457
Eldorado,Illinois,37.8114,-88.4415
Bluffs,Illinois,39.7494,-90.5352
Findlay,Illinois,39.5223,-88.7546
Herrick,Illinois,39.2196,-88.9848
Pearl City,Illinois,42.2668,-89.8271
Blue Island,Illinois,41.6578,-87.6811
Vernon Hills,Illinois,42.234,-87.9608
Alvin,Illinois,40.3083697,-87.6083537
Rossville,Illinois,40.3814,-87.6699
East Lynn,Illinois,40.4663,-87.8007
Manhattan,Illinois,41.4274,-87.9805
Monee,Illinois,41.4181,-87.7502
Secor,Illinois,40.7418,-89.135
Goodfield,Illinois,40.6266,-89.2688
Newton,Illinois,38.9872,-88.1643
Johnsburg,Illinois,42.383,-88.2476
Monroe Center,Illinois,42.1003,-88.9941
Woodstock,Illinois,42.3096,-88.4353
New Lenox,Illinois,41.5095,-87.9703
Joliet,Illinois,41.5188,-88.1499
Royal,Illinois,40.193,-87.9721
Deland,Illinois,41.59884461249881,-87.81542837917661
Earlville,Illinois,41.588,-88.9229
East Peoria,Illinois,40.6736,-89.5419
Geneseo,Illinois,41.4509,-90.154
Waukegan,Illinois,42.3698,-87.8716
Antioch,Illinois,42.4742,-88.0721
Edwards,Illinois,38.410254,-88.0584362
Lemont,Illinois,41.6695,-87.9838
Red Bud,Illinois,38.2096,-89.9989
Crete,Illinois,41.4401,-87.6235
Naperville,Illinois,41.748,-88.1659
Godley,Illinois,41.2385,-88.2452
Beach Park,Illinois,42.426,-87.8583
Long Grove,Illinois,42.1967,-88.0058
Newark,Illinois,41.5368,-88.5803
Yorkville,Illinois,41.6563,-88.4507
White Plains,Illinois,42.1294444,-87.8444444
Morris,Illinois,41.3749,-88.4304
Galesburg,Illinois,40.9506,-90.3763
Morris,Illinois,41.3749,-88.4304
Monmouth,Illinois,40.914,-90.6425
Lockport,Illinois,41.5906,-88.0293
Warrenville,Illinois,41.8209,-88.1857
Naperville,Illinois,41.748,-88.1659
Grand Chain,Illinois,37.2517187,-89.0234037
South Beloit,Illinois,42.4825,-89.026
Rockford,Illinois,42.2596,-89.064
Rockford,Illinois,42.2596,-89.064
Shirland,Illinois,42.4444638,-89.1976135
Roscoe,Illinois,42.4256,-89.0084
Peoria,Illinois,40.752,-89.6154
Woodstock,Illinois,42.3096,-88.4353
Stanford,Illinois,40.4322,-89.2209
Milford,Illinois,40.6278,-87.6963
Morris,Illinois,41.3749,-88.4304
St Charles,Illinois,41.9139808,-88.3128183
Kaneville,Illinois,41.8332,-88.5216
Sugar Grove,Illinois,41.7759,-88.4481
Deklab,Illinois,,
Bourbonnais,Illinois,41.183,-87.8784
Kankakee,Illinois,41.102,-87.8643
Joliet,Illinois,41.5188,-88.1499
Varna,Illinois,41.0353,-89.2244
Montgomery,Illinois,41.7237,-88.3633
Beecher,Illinois,41.35,-87.6172
New Lenox,Illinois,41.5095,-87.9703
Lake Bluff,Illinois,42.2826,-87.851
Lemont,Illinois,41.6695,-87.9838
Poplar Grove,Illinois,42.3517,-88.8353
La Salle,Illinois,41.3333679,-89.0917497
Ottawa,Illinois,41.3555,-88.8261
Roscoe,Illinois,42.4256,-89.0084
Rockford,Illinois,42.2596,-89.064
Serena,Illinois,41.4871,-88.732
Ottawa,Illinois,41.3555,-88.8261
Marseilles,Illinois,41.3099,-88.685
Antioch,Illinois,42.4742,-88.0721
Waukegan,Illinois,42.3698,-87.8716
Riverwoods,Illinois,42.1723,-87.8951
Rock Falls,Illinois,41.7724,-89.6928
Lafox,Illinois,41.94235536206727,-88.40929024268247
Ottawa,Illinois,41.3555,-88.8261
Woodstock,Illinois,42.3096,-88.4353
Manhattan,Illinois,41.4274,-87.9805
Channahon,Illinois,41.421,-88.2599
Morris,Illinois,41.3749,-88.4304
Clinton,Illinois,40.1468,-88.9633
Taylor Ridge,Illinois,41.3892,-90.6705
Taylor Ridge,Illinois,41.3892,-90.6705
Peoria,Illinois,40.752,-89.6154
Mossville,Illinois,40.8164,-89.5707
Port Byron,Illinois,41.616,-90.328
Dixon,Illinois,41.8439,-89.4794
Granville,Illinois,41.2658,-89.2307
Sterling,Illinois,41.7996,-89.6956
